o moleton é muito bonito charmoso poderia ser um pouquinho mais comprido ficou curto no dorso da minha cachorra e também demorou bastante para chegar mas atendimento foi muito bom e cordial recomendo	0
a caneca é muito boa mas imprimiram o logotipo da empresa sem me avisar no momento da compra nesta daqui ficou muito feio a caneca toda preta e esse logotipo colorido nada a ver	0
muito ruim a blusa alargou de tal maneira que virou um vestido longo maior que meu cachorro vou ter que cortar mais de um palmo	0
o produto funciona é ótimo como é mastigável e tem sabor meu cachorro não se recusou a comer como de costume	0
erram feio na confecção dessa camisa vou devolver	0
roda tudo ultra pqp	Bad
Desculpe mas quem me atendeu é doida	Bad
não gostei muito pois não fixa bem no pé do cachorro no primeiro dia já perdeu um pé	0
apesar de ser muito prático a cor é muito feia muito metálico não gostei	0
maravilhoso só tem um porém nem todas as coletes de pau e escumadeiras servem por exemplo a escumadeira da joseph não encaixa no apoio boa para silicones e bambus e deixa a cozinha muito mais organizada e limpa	0
adorei minha cachorra eh porte medio comprei o g e ela amou	0
o sutiã ã acomoda peitos maiores	0
bom porém não dá para classificar o atendimento premier muito pior que péssimo em todos os aspectos depois de uma experiência terrível onde consegui receber o produto depois de muito atraso recebi minha conta de telefone só em chamadas para a premier gastei mais de r$ 100 00 para conseguir resolver o problema só se for muito burro para voltar a comprar desta empresa	Bad
comprei uma coroa de 1 20x1 00 mas entregaram uma coroa menor e bem feia paguei por uma e entregaram outra	0
minha cachorra ficou apaixonada pelo milho fica roendo por horas deixando de ser tão ansiosa e roer outros objetos da casa muito bom	0
em relação ao produto ainda não o usei mas foi bom vocês pedirem minha opinião pq achei q a foto engana trouxa eu realmente me achei enganada pq a foto mostra um tamanho e qdo eu recebi me decepcionei o tamanho era um quarto do da fotografia isso não se faz deveria ser foto de tamanho real	0
até cumpre oque promete mas achei fedido e deixa o cabelo um pouco duro no dia seguinte	0
não gostei ficou feio no corpo por causa do material	0
fraco demais essencia fraca e vagabunda	Bad
funcional mas acabamento muito feio	0
eu não gostei desse autofalante bate muito feio rasga atoa péssimo	0
eu achei que o produto ressecou demais a pele já quando è passado não desliza bem e a pele ficou quebradiça e feia	0
produto muito bom atendeu todas as minhas expectativas pois tenho cachorro e tem época que ele solta muito pelo e com esse aspirador eu retiro todo o pelo do chão num instante vale a pena	0
diferente do último que comprei ficou feio	0
O cara que me antendeu era um nojo	Bad
produto bem com preço razoável mas bem vagabundo gavetas não tem nem rolamento nas fotos aparenta ser um produto de qualidade adicionamento chegou faltando 8 parafusos para montagem	Bad
eu achei o produto interessante mas o vibrador que vem junto muito fraco ele parou de funcionar e n]ao sabemos como abrir o compartimento do vibra pra ver qual é o problema ou mesmo para toca de pilha	0
capacete muito daora confortável estiloso muito foda	Bad
segundo minha veterinária é uma das únicas rações sem transgênico mas isso acaba deixando ela como uma das mais caras do mercado :( meu cachorro bem chato pra comer gosta bastante	0
perfume com fragrância doce mas na medida não tem projeção e fixação mostruosa como o 1 million por exemplo mas não faz feio o cheiro lembra um pouco o chocolate prestigio na saída foi uma compra no escuro e acertada	0
comprei a coleira no modelo indicado para meu cachorro e não se ajusta ao peitoral fica muito folgado cachorro continua puxando muito não cumpre o prometido late muito havia comprado uma de cabresto anteriormente e funcionou com essa o cachorro ficou muito agressivo com as pessoas outros cachorros e late muito foi um retrocesso	0
porque esse produto é ótimo minha cachorra adora nadar e s entrega foi perfeita	0
muito feio e material inferior	0
para treinar o meu cachorro a passear ele puxa muito	0
a minha cachorra não teve nenhum problema em aceitar a ração vegetariana a troca da ração ocorreu naturalmente	0
acabei não instalando porque ao vivo achei muito feio mas é gosto	0
o produto é excelente pena qur não recebi ele ainda comprei meu produto dia 19 /12 e já estamos no dia 7/01 (tempo de envio de 8 dias) sinceramente uma bosta iria comprar mais produtos aí mas estou pensando duas vezes antes de fazer isso	Bad
sem dúvida um dos melhores perfumes que eu possuo e que nas minhas contas está em 18 perfumes posso dizer que este é sem dúvida um the best e está entre os 5 melhores então eu recomendo a todos se quer um ótimo perfume para uma ótima noite de sexo e sedução pode comprá-lo sem medo	0
feia e de péssimo material	0
o tecido é fino e transparente veste mal as outras calças que eu comprei aqui são todas ótimas só essa que é feia	0
ótimo produto minha cadela adora	0
do produto ele e otimo mais a entrega dele paguei pelo cedex e tive que buscar o produto no correio paguei pelo serviço mais fui lesado por ele sem mais muito insastifeito pelo serviço prestado	0
a aparência da calça é feia mes	0
sobre protudo nao recebi nem me deram vale troca pior compra que fiz na minha vida pqp essa conect parts nao compro mais la	Bad
da primeira vez que usei a calça arrancou a presilha do cinto e um dos detalhes da perna abriu um rasgo de fora a fora parece que a calça esta podre	0
minha cachorra gostou de cara e comeu rapidinho creio que não segure o cão por mais tempo pela consist~encia diferente do couro mas valeu	0
adoramos a capa eu e meu cachorro ele ficou super confortável a capa se adapta perfeitamente ao banco do carro super indico ótimo acabamento adorei a lixeirinha combinando com a capa	0
essa vendedora é uma cadela	Bad
A minha cadela adorou a ração	0
A cadela da atendente é ruim	Bad
